"","VISIT_ID","NTL_PPM","PTL_PPB","SITE_ID","VISIT_NO","DATE_COL","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","AGGR_ECO9_2015","CHLA_COND","NTL_COND","PTL_COND","TROPHIC_STATE","tn.tp","TN_mol","TP_mol"
"541",7155,1.253,147,"NLA12_UT-137",1,"7/11/2012","PROB",-112.7212944,37.82193983,"Region_8",0.718756614,"No","NATURAL",18.03351,2569.05,16030006,"NLA_UT-10083","WMT","Fair","Poor","Poor","Eutrophic",18.8487504466882,8.94552723638181e-05,4.74595239704792e-06
"542",7163,0.256,41,"NLA12_ID-112",1,"7/12/2012","PROB",-116.0903859,48.7562708,"Region_10",3.290387433,"No","NATURAL",21.50992855,803.48,17010104,"NLA_ID-10063","WMT","Fair","Fair","Fair","Mesotrophic",13.8071784168682,1.82765759977154e-05,1.32370100870044e-06
"543",7164,0.173,29,"NLA12_ID-102",1,"7/13/2012","PROB",-116.8242397,48.45840044,"Region_10",17.09113642,"No","NATURAL",70.50085184,760.5,17010215,"NLA_ID-10062","WMT","Good","Good","Good","Oligotrophic",13.1915835817411,1.23509673734561e-05,9.36276323227142e-07
"544",7167,0.095,22,"NLA12_ID-108",1,"7/13/2012","PROB",-116.5654143,47.51724168,"Region_10",20.91043345,"No","NATURAL",201.7725523,647.4,17010303,"NLA_ID-10034","WMT","Good","Good","Good","Oligotrophic",9.54882101095556,6.78232312415221e-06,7.10278590034383e-07
"545",7168,0.235,43,"NLA12_ID-207",1,"7/12/2012","PROB",-116.8311247,48.27818524,"Region_10",3.290387433,"No","MAN_MADE",27.05353311,683.32,17010215,"NLA_ID-10156","WMT","Poor","Good","Fair","Mesotrophic",12.0850439722498,1.67773256229028e-05,1.38827178961266e-06
"546",7172,0.074,11,"NLA12_CA-R13",1,"7/13/2012","HAND",-119.2654654,38.04692295,"Region_9",NA,"No","NATURAL",10.12820815,2993.11,16050301,"NLA_CA-10043",NA,NA,NA,NA,NA,14.876057996015,5.28307274933962e-06,3.55139295017192e-07
"547",7173,3.058,76,"NLA12_CO-101",1,"7/13/2012","PROB",-102.7612671,38.30009665,"Region_8",19.12157378,"No","MAN_MADE",303.645989,1181.28,11020009,"NLA_CO-10028","SPL","Good","Poor","Poor","Eutrophic",88.9759670821394,0.00021831941172271,2.45368967466423e-06
"548",7174,0.224,12,"NLA12_NY-R02",1,"7/11/2012","HAND",-73.58953255,43.45530211,"Region_2",NA,"No","MAN_MADE",16.64059289,279.34,2010001,"NLA_NY-10018",NA,NA,NA,NA,NA,41.2777104754289,1.5992003998001e-05,3.874246854733e-07
"549",7178,1.669,113,"NLA12_TX-136",1,"7/15/2012","PROB",-100.578457,32.49282566,"Region_6",44.38204899,"No","MAN_MADE",12.0798201,703.05,12060102,"NLA_TX-10116","SPL","Good","Poor","Poor","Eutrophic",32.6607927228939,0.000119154708360106,3.64824912154024e-06
"550",7179,0.344,21,"NLA12_WA-101",1,"7/12/2012","PROB",-124.0356028,46.42201675,"Region_10",92.29875177,"Yes","NATURAL",17.62294147,6.52,17100106,"NLA_WA-10040","WMT","Poor","Fair","Good","Eutrophic",36.2232969478254,2.45591489969301e-05,6.77993199578275e-07
"551",7187,1.536,118,"NLA12_ID-165",1,"7/15/2012","PROB",-116.7078838,48.01025724,"Region_10",3.290387433,"No","NATURAL",21.3905073,656.52,17010214,"NLA_ID-10114","WMT","Poor","Poor","Poor","Mesotrophic",28.7844566995727,0.000109659455986293,3.80967607382078e-06
"552",7188,0.149,65,"NLA12_ID-121",1,"7/14/2012","PROB",-117.003822,48.00714106,"Region_10",22.8652014,"No","MAN_MADE",12.71678687,705.57,17010214,"NLA_ID-10072","WMT","Fair","Good","Poor","Mesotrophic",5.06899356662548,1.06375383736703e-05,2.09855037964704e-06
"553",7189,0.478,29,"NLA12_ID-105",1,"7/13/2012","PROB",-116.5255832,48.18768071,"Region_10",46.2856797,"Yes","NATURAL",39.32953471,694.9,17010214,"NLA_ID-10044","WMT","Fair","Poor","Good","Mesotrophic",36.448421688279,3.41257942457343e-05,9.36276323227142e-07
"554",7190,0.248,14,"NLA12_NY-0106",1,"7/12/2012","PROB",-74.36423487,44.37867633,"Region_2",67.76516048,"No","NATURAL",15.71472102,504.57,4150306,"NLA_NY-10028","NAP","Good","Good","Good","Oligotrophic",39.1717048389275,1.77054329977868e-05,4.51995466385517e-07
"555",7196,0.596,57,"NLA12_VA-109",2,"7/16/2012","PROB",-79.92640549,37.35262917,"Region_3",581.6,"Yes","MAN_MADE",2.533847868,332,3010101,"NLA_VA-10035",NA,NA,NA,NA,NA,23.1217250407478,4.25501534946812e-05,1.84026725599817e-06
"556",7199,2.731,928,"NLA12_SD-134",1,"7/16/2012","PROB",-99.77590227,45.55612315,"Region_8",9.59308085,"No","NATURAL",10.42400154,618.19,10130106,"NLA_SD-10108","NPL","Good","Poor","Poor","Hypereutrophic",6.50762549886833,0.000194973941600628,2.99608423432685e-05
"557",7200,0.281,10,"NLA12_CA-R12",1,"7/15/2012","HAND",-121.299224,40.38862429,"Region_9",NA,"No","NATURAL",8.146257736,1639.81,18020121,"NLA_CA-10042",NA,NA,NA,NA,NA,62.1376963049761,2.00613978724923e-05,3.22853904561083e-07
"558",7205,1.589,28,"NLA12_TX-111",1,"7/16/2012","PROB",-101.3133027,32.24025447,"Region_6",51.88490557,"No","MAN_MADE",56.75482287,711.05,12080007,"NLA_TX-10083","SPL","Good","Poor","Good","Eutrophic",125.491610865032,0.00011344327836082,9.03990932771033e-07
"559",7206,0.321,11,"NLA12_NY-0110",1,"7/15/2012","PROB",-73.63471673,43.8504499,"Region_2",3630,"No","NATURAL",3.061326494,404.72,2020001,"NLA_NY-10032","NAP","Good","Good","Good","Mesotrophic",64.5299272529839,2.29171128721354e-05,3.55139295017192e-07
"560",7207,0.213,25,"NLA12_OR-113",1,"7/16/2012","PROB",-122.6076343,42.15782464,"Region_10",16.08017148,"No","MAN_MADE",256.4946697,684.22,17100308,"NLA_OR-10057","WMT","Good","Good","Good","Oligotrophic",18.8403264241422,1.52066823730992e-05,8.07134761402708e-07
"561",7208,1.32,123,"NLA12_CA-190",1,"7/16/2012","PROB",-121.0282226,38.06047879,"Region_9",13.63456264,"No","MAN_MADE",48.14144143,42.15,18040004,"NLA_CA-10124","XER","Good","Poor","Poor","Hypereutrophic",23.7310879039923,9.42385949882202e-05,3.97110302610132e-06
"562",7209,0.399,39,"NLA12_NJ-104",1,"7/15/2012","PROB",-74.5712097,39.97091954,"Region_2",303.1171952,"Yes","MAN_MADE",37.14026102,15.44,2040202,"NLA_NJ-10001","CPL","Fair","Good","Fair","Eutrophic",22.6233605490332,2.84857571214393e-05,1.25913022778822e-06
"563",7210,0.593,49,"NLA12_NJ-101",1,"7/13/2012","PROB",-74.78413343,40.95091108,"Region_2",106.1084034,"Yes","MAN_MADE",22.7240752,183.07,2040105,"NLA_NJ-10006","NAP","Good","Fair","Poor","Eutrophic",26.7613144809723,4.2335974869708e-05,1.58198413234931e-06
"564",7217,1.136,91,"NLA12_IL-118",1,"7/17/2012","PROB",-87.96277577,42.24358324,"Region_5",133.8869592,"Yes","MAN_MADE",20.7283329,208.09,7120004,"NLA_IL-10046","TPL","Poor","Fair","Poor","Hypereutrophic",27.6048738815271,8.11023059898622e-05,2.93797053150586e-06
"565",7219,1.548,87,"NLA12_MD-115",1,"7/17/2012","PROB",-76.43280178,38.32546039,"Region_3",199,"Yes","MAN_MADE",1.236693738,2.05,2060006,"NLA_MD-10026","CPL","Good","Poor","Poor","Hypereutrophic",39.345994960569,0.000110516170486185,2.80882896968142e-06
"566",7224,0.255,5,"NLA12_CT-118",1,"7/17/2012","PROB",-71.88798099,41.77454096,"Region_1",12.00907059,"Yes","NATURAL",25.5197079,59.75,1100001,"NLA_CT-10033","NAP","Good","Good","Good","Mesotrophic",112.776601834654,1.82051831227244e-05,1.61426952280542e-07
"567",7225,0.14,24,"NLA12_UT-294",1,"7/17/2012","PROB",-111.7195606,40.75243409,"Region_8",0.718756614,"Yes","MAN_MADE",35.07400135,1677.52,16020204,"NLA_UT-10234","WMT","Good","Good","Good","Oligotrophic",12.8992845235715,9.99500249875062e-06,7.748493709466e-07
"568",7226,0.191,37,"NLA12_OR-123",1,"7/17/2012","PROB",-122.4782769,42.13001338,"Region_10",24.65626917,"No","MAN_MADE",4.404309171,1344.3,18010206,"NLA_OR-10079","WMT","Fair","Good","Fair","Eutrophic",11.4151197405506,1.36360391232955e-05,1.19455944687601e-06
"569",7228,0.389,12,"NLA12_AL-102",1,"7/17/2012","PROB",-86.84344912,34.22781586,"Region_4",46.61790206,"Yes","MAN_MADE",72.95042027,247.04,3160109,"NLA_AL-10009","SAP","Good","Fair","Good","Eutrophic",71.683166852419,2.77718283715285e-05,3.874246854733e-07
"570",7229,0.282,166,"NLA12_CA-154",1,"7/17/2012","PROB",-120.00287,40.63158462,"Region_9",13.63456264,"No","MAN_MADE",37.07423963,1329.45,16040203,"NLA_CA-10089","XER","Good","Good","Poor","Mesotrophic",3.75655583715715,2.01327907474834e-05,5.35937481571398e-06
"571",7230,0.294,33,"NLA12_CA-R06",1,"7/16/2012","HAND",-121.3623357,40.39703508,"Region_9",NA,"No","NATURAL",2.919234551,1772.81,18020121,"NLA_CA-10039",NA,NA,NA,NA,NA,19.700725454182,2.09895052473763e-05,1.06541788505157e-06
"572",7231,0.239,13,"NLA12_NH-111",1,"7/17/2012","PROB",-70.98609163,43.38482901,"Region_1",42.05957434,"Yes","MAN_MADE",40.79827967,76.02,1060003,"NLA_NH-10022","NAP","Good","Good","Good","Mesotrophic",40.6540088061574,1.70628971228671e-05,4.19710075929408e-07
"573",7232,0.149,5,"NLA12_OH-118",1,"7/17/2012","PROB",-83.37874497,40.70340664,"Region_5",22.92435556,"No","MAN_MADE",102.7107705,269.65,4100011,"NLA_OH-10045","TPL","Good","Good","Good","Oligotrophic",65.8969163661312,1.06375383736703e-05,1.61426952280542e-07
"574",7233,0.283,20,"NLA12_RI-103",1,"7/17/2012","PROB",-71.596922,41.989894,"Region_1",9.880253653,"Yes","MAN_MADE",24.341819,75.77,1090003,"NLA_RI-10009","NAP","Good","Good","Fair","Mesotrophic",31.2899787443207,2.02041836224745e-05,6.45707809122167e-07
"575",7237,3.081,426,"NLA12_VA-118",1,"7/17/2012","PROB",-77.66841941,38.66358751,"Region_3",581.6,"Yes","MAN_MADE",2.041132937,78.15,2070010,"NLA_VA-10044","SAP","Poor","Poor","Poor","Hypereutrophic",15.9930364656434,0.000219961447847505,1.37535763343021e-05
"576",7238,1.023,57,"NLA12_SD-108",1,"7/17/2012","PROB",-99.64103628,45.77202719,"Region_8",18.56112466,"No","NATURAL",57.76213289,562.5,10130106,"NLA_SD-10031","NPL","Poor","Fair","Good","Eutrophic",39.6871220078607,7.30349111158706e-05,1.84026725599817e-06
"577",7242,2.146,208,"NLA12_IA-101",2,"7/17/2012","PROB",-94.65034846,43.15573772,"Region_7",13.55281114,"Yes","NATURAL",362.6214389,372.61,7100002,"NLA_IA-10021",NA,NA,NA,NA,NA,22.814723561196,0.000153209109730849,6.71536121487053e-06
"578",7243,3.844,236,"NLA12_MN-113",1,"7/17/2012","PROB",-96.29029849,44.43065079,"Region_5",716.0044115,"No","NATURAL",34.05383469,521.78,7020004,"NLA_MN-10060","TPL","Fair","Poor","Poor","Hypereutrophic",36.0180506357935,0.000274434211465696,7.61935214764157e-06
"579",7244,0.419,23,"NLA12_TX-112",1,"7/17/2012","PROB",-97.74526454,31.14844072,"Region_6",838.6523308,"Yes","MAN_MADE",6.20716516,265.85,12070202,"NLA_TX-10011","SPL","Good","Good","Good","Mesotrophic",40.284225207775,2.99136146212608e-05,7.42563980490492e-07
"580",7247,5.913,486,"NLA12_TX-152",1,"7/17/2012","PROB",-101.165507,32.58187778,"Region_6",22.92651159,"No","MAN_MADE",707.33108,688.53,12080002,"NLA_TX-10131","SPL","Good","Poor","Poor","Hypereutrophic",26.9042220063064,0.000422146069822232,1.56906997616686e-05
"581",7249,0.731,17,"NLA12_IL-104",1,"7/18/2012","PROB",-88.10331921,42.19772807,"Region_5",54.29465472,"Yes","NATURAL",88.50454108,257.23,7120006,"NLA_IL-10025","TPL","Poor","Good","Good","Mesotrophic",95.0861544880417,5.21881916184765e-05,5.48851637753842e-07
"582",7250,0.411,51,"NLA12_OR-155",1,"7/18/2012","PROB",-122.7698835,42.41052213,"Region_10",17.02350715,"Yes","MAN_MADE",70.564614,461.22,17100307,"NLA_OR-10109","WMT","Fair","Poor","Fair","Eutrophic",17.8205241653375,2.93424716213322e-05,1.64655491326152e-06
"583",7251,0.643,26,"NLA12_MI-144",1,"7/17/2012","PROB",-85.86229695,41.87226233,"Region_5",325.1169051,"No","MAN_MADE",3.033750795,258.16,4050001,"NLA_MI-10111","UMW","Good","Good","Good","Mesotrophic",54.6872963647682,4.59056186192618e-05,8.39420151858817e-07
"584",7254,0.289,59,"NLA12_CA-R10",1,"7/17/2012","HAND",-121.3588354,40.40351019,"Region_9",NA,"No","NATURAL",18.22610848,1653.01,18020121,"NLA_CA-10041",NA,NA,NA,NA,NA,10.8316510236673,2.06325408724209e-05,1.90483803691039e-06
"585",7255,0.689,34,"NLA12_MO-103",1,"7/17/2012","PROB",-94.49779458,39.41430868,"Region_7",31.53063187,"Yes","MAN_MADE",3008.069261,264.36,10240012,"NLA_MO-10008","TPL","Fair","Good","Good","Eutrophic",44.8114640507939,4.91896908688513e-05,1.09770327550768e-06
"586",7256,0.171,40,"NLA12_WA-126",1,"7/19/2012","PROB",-117.180602,48.40619468,"Region_10",18.30649187,"No","NATURAL",16.2302139,1091.55,17010216,"NLA_WA-10078","WMT","Poor","Good","Fair","Mesotrophic",9.45333280084601,1.2208181623474e-05,1.29141561824433e-06
"587",7257,0.523,93,"NLA12_WA-112",1,"7/18/2012","PROB",-117.6640697,48.41822976,"Region_10",60.96158871,"No","NATURAL",27.00039438,713.93,17020003,"NLA_WA-10016","WMT","Poor","Poor","Poor","Hypereutrophic",12.4356236052128,3.73384736203327e-05,3.00254131241807e-06
"588",7258,0.259,38,"NLA12_WA-108",1,"7/17/2012","PROB",-117.3185295,48.15395251,"Region_10",24.78649861,"No","NATURAL",120.369071,682.11,17010308,"NLA_WA-10041","WMT","Poor","Fair","Fair","Mesotrophic",15.0717956012257,1.84907546226887e-05,1.22684483733212e-06
"589",7259,0.379,19,"NLA12_VA-110",1,"7/18/2012","PROB",-77.35177584,38.6132069,"Region_3",14.87174094,"Yes","MAN_MADE",39.68937543,57.95,2070011,"NLA_VA-10036","SAP","Poor","Fair","Good","Mesotrophic",44.1097338445138,2.70578996216178e-05,6.13422418666058e-07
"590",7260,0.368,24,"NLA12_VA-103",1,"7/18/2012","PROB",-77.33558453,38.96474349,"Region_3",71.63758358,"Yes","MAN_MADE",10.11166745,97.61,2070008,"NLA_VA-10021","SAP","Poor","Fair","Fair","Eutrophic",33.9066907476738,2.62725779967159e-05,7.748493709466e-07
"591",7262,0.47,5,"NLA12_OK-299",1,"7/18/2012","PROB",-94.98833478,35.15514114,"Region_6",47.27999775,"No","MAN_MADE",4.020646732,152.43,11110104,"NLA_OK-10117","SAP","Good","Poor","Good","Mesotrophic",207.862756322696,3.35546512458057e-05,1.61426952280542e-07
"592",7263,0.112,4.1,"NLA12_CA-167",1,"7/18/2012","PROB",-120.578516,39.30959639,"Region_9",17.23202013,"No","MAN_MADE",10.09473893,1797.3,18020128,"NLA_CA-10102","WMT","Good","Good","Good","Oligotrophic",60.4064055737985,7.9960019990005e-06,1.32370100870044e-07
"593",7264,0.291,16,"NLA12_RI-108",1,"7/18/2012","PROB",-71.63385271,41.7095419,"Region_1",24.51764473,"Yes","MAN_MADE",251.6739242,75.75,1090004,"NLA_RI-10029","NAP","Good","Good","Fair","Mesotrophic",40.2181263895641,2.07753266224031e-05,5.16566247297733e-07
"594",7265,0.754,43,"NLA12_TX-201",1,"7/18/2012","PROB",-95.49710901,30.55887079,"Region_6",444.4226842,"Yes","MAN_MADE",2.952511168,107.65,12040103,"NLA_TX-10180","CPL","Fair","Fair","Fair","Eutrophic",38.7749921492609,5.38302277432712e-05,1.38827178961266e-06
"595",7266,0.485,26,"NLA12_NY-0109",1,"7/18/2012","PROB",-74.06546921,44.73604256,"Region_2",67.76516048,"No","NATURAL",16.83147863,528.45,4150307,"NLA_NY-10031","NAP","Good","Fair","Poor","Eutrophic",41.249360399553,3.46255443706718e-05,8.39420151858817e-07
"596",7267,1.895,100,"NLA12_SD-105",1,"7/18/2012","PROB",-99.256675,45.85351959,"Region_8",20.43802372,"No","NATURAL",146.6317536,583.89,10130106,"NLA_SD-10068","NPL","Good","Poor","Poor","Hypereutrophic",41.9042471522881,0.000135289498108089,3.22853904561083e-06
"597",7268,0.285,24,"NLA12_IN-146",1,"7/18/2012","PROB",-86.34303669,39.18592631,"Region_5",4.906636023,"No","MAN_MADE",47.0709968,180.28,5120208,"NLA_IN-10094","SAP","Good","Good","Fair","Mesotrophic",26.2592577801278,2.03469693724566e-05,7.748493709466e-07
"598",7269,0.27,5,"NLA12_PA-114",1,"7/18/2012","PROB",-75.54850707,41.63094162,"Region_3",53.03929921,"No","NATURAL",54.95462004,500.32,2050106,"NLA_PA-10036","NAP","Good","Good","Good","Mesotrophic",119.410519589634,1.92760762475905e-05,1.61426952280542e-07
"599",7275,0.415,88,"NLA12_NV-177",1,"7/17/2012","PROB",-118.7419158,41.69458237,"Region_9",2.307668761,"No","MAN_MADE",32.01538297,2153.8,16040205,"NLA_NV-10144","XER","Good","Good","Poor","Oligotrophic",10.4283176830173,2.96280431212965e-05,2.84111436013753e-06
"600",7276,0.351,230,"NLA12_NV-137",1,"7/16/2012","PROB",-119.8174513,41.16858314,"Region_9",2.307668761,"No","MAN_MADE",28.89670735,1560.81,16040204,"NLA_NV-10105","XER","Good","Good","Poor","Mesotrophic",3.37464511883748,2.50588991218676e-05,7.42563980490492e-06
"601",7277,0.728,166,"NLA12_NV-119",2,"7/18/2012","PROB",-118.3893572,41.6332907,"Region_9",2.271039098,"No","MAN_MADE",15.38586876,1311.62,16040202,"NLA_NV-10090",NA,NA,NA,NA,NA,9.69777535266102,5.19740129935032e-05,5.35937481571398e-06
"602",7278,1.049,565,"NLA12_NV-101",2,"7/17/2012","PROB",-119.1790015,41.92898525,"Region_9",4.663642135,"No","MAN_MADE",100.3274322,1678.23,16040205,"NLA_NV-10043",NA,NA,NA,NA,NA,4.10559275809655,7.48911258656386e-05,1.82412456077012e-05
"603",7282,1.188,62,"NLA12_IL-106",1,"7/19/2012","PROB",-88.13351269,42.37464061,"Region_5",13.83703919,"Yes","NATURAL",154.8025399,223.92,7120006,"NLA_IL-10006","TPL","Poor","Fair","Fair","Hypereutrophic",42.3714746930958,8.48147354893981e-05,2.00169420827872e-06
"604",7284,0.426,12,"NLA12_NY-0111",1,"7/16/2012","PROB",-74.48992678,43.24193911,"Region_2",496.687824,"No","NATURAL",4.458108519,576.39,2020002,"NLA_NY-10033","NAP","Good","Fair","Good","Oligotrophic",78.5013601005925,3.04133647461983e-05,3.874246854733e-07
"605",7286,3.14,327,"NLA12_OK-296",1,"7/16/2012","PROB",-96.36676849,35.17758601,"Region_6",349.6923077,"No","MAN_MADE",3.40241209,230.81,11100302,"NLA_OK-10114","SPL","Poor","Poor","Poor","Hypereutrophic",21.2339467386709,0.000224173627471978,1.05573226791474e-05
"606",7287,0.289,17,"NLA12_NY-R08",1,"7/17/2012","HAND",-74.05739193,42.01444485,"Region_2",NA,"Yes","NATURAL",1.980999234,106.17,2020006,"NLA_NY-10024",NA,NA,NA,NA,NA,37.5922006115514,2.06325408724209e-05,5.48851637753842e-07
"607",7288,0.556,16,"NLA12_IN-116",1,"7/19/2012","PROB",-86.21213767,39.27760527,"Region_5",685.7762136,"No","MAN_MADE",6.315541703,249.35,5120202,"NLA_IN-10025","SAP","Good","Poor","Good","Oligotrophic",76.8428806618476,3.96944384950382e-05,5.16566247297733e-07
"608",7289,0.068,6,"NLA12_CA-R05",1,"7/18/2012","HAND",-121.2909231,40.45893329,"Region_9",NA,"No","NATURAL",2.894677356,2199.11,18020121,"NLA_CA-10038",NA,NA,NA,NA,NA,25.0614670743676,4.85471549939316e-06,1.9371234273665e-07
"609",7290,0.571,38,"NLA12_AZ-140",1,"7/19/2012","PROB",-109.8626777,32.8056793,"Region_9",8.518404325,"No","MAN_MADE",5.897283111,1006.44,15040005,"NLA_AZ-10078","XER","Good","Fair","Good","Mesotrophic",33.2277810359069,4.07653316199043e-05,1.22684483733212e-06
"610",7291,0.126,31,"NLA12_AL-R03",1,"7/18/2012","HAND",-85.81071637,33.32192301,"Region_4",NA,"No","MAN_MADE",22.42053898,317.68,3150109,"NLA_AL-10023",NA,NA,NA,NA,NA,8.98788857126276,8.99550224887556e-06,1.00084710413936e-06
"611",7292,0.449,56,"NLA12_AL-103",1,"7/19/2012","PROB",-86.05315833,33.7624784,"Region_4",51.33189892,"Yes","MAN_MADE",10363.25848,141.76,3150106,"NLA_AL-10037","SAP","Good","Poor","Poor","Hypereutrophic",17.7299349522968,3.20554008709931e-05,1.80798186554207e-06
"612",7294,0.208,8,"NLA12_OH-127",1,"7/19/2012","PROB",-82.69067345,39.05604224,"Region_5",22.92435556,"No","MAN_MADE",65.08673406,211.53,5060002,"NLA_OH-10054","SAP","Good","Good","Good","Oligotrophic",57.4939538764903,1.48497179981438e-05,2.58283123648867e-07
"613",7295,0.125,7,"NLA12_NH-109",1,"7/19/2012","PROB",-72.07432508,42.99011487,"Region_1",57.11156925,"Yes","MAN_MADE",70.28488728,422.83,1070003,"NLA_NH-10020","NAP","Good","Good","Good","Oligotrophic",39.4876056844027,8.92410937388449e-06,2.25997733192758e-07
"614",7297,0.329,17,"NLA12_ME-R11",1,"7/19/2012","HAND",-69.11599687,44.36838057,"Region_1",NA,"No","NATURAL",144.5623426,69.58,1050002,"NLA_ME-10018",NA,NA,NA,NA,NA,42.795273360555,2.3488255872064e-05,5.48851637753842e-07
"615",7298,0.271,5,"NLA12_MD-103",1,"7/19/2012","PROB",-79.23041764,39.68564758,"Region_3",15.42027947,"No","MAN_MADE",12.75269087,779.28,5020006,"NLA_MD-10016","SAP","Good","Good","Good","Oligotrophic",119.852780773299,1.93474691225816e-05,1.61426952280542e-07
"616",7304,0.609,39,"NLA12_TX-182",1,"7/19/2012","PROB",-98.62250327,31.58749658,"Region_6",24.85716519,"No","MAN_MADE",27.75564237,448.76,12090107,"NLA_TX-10161","SPL","Good","Good","Fair","Mesotrophic",34.5303924169454,4.34782608695652e-05,1.25913022778822e-06
"617",7305,0.376,37,"NLA12_RI-111",2,"7/19/2012","PROB",-71.44686035,41.77464309,"Region_1",54.09699676,"Yes","NATURAL",7.17074942,7.67,1090004,"NLA_RI-10051",NA,NA,NA,NA,NA,22.4716493321833,2.68437209966445e-05,1.19455944687601e-06
"618",7306,0.206,20,"NLA12_NV-144",1,"7/19/2012","PROB",-117.1658183,39.24114932,"Region_9",4.087870376,"No","MAN_MADE",5.804787052,2255.5,16060004,"NLA_NV-10112","XER","Good","Good","Good","Eutrophic",22.7764509587635,1.47069322481616e-05,6.45707809122167e-07
"619",7307,0.425,157,"NLA12_GA-102",1,"7/19/2012","PROB",-81.8952677,33.29924834,"Region_4",1148.622872,"Yes","NATURAL",5.011122915,31.76,3060106,"NLA_GA-10018","CPL","Poor","Good","Poor","Hypereutrophic",5.98601920566105,3.03419718712073e-05,5.06880630160901e-06
"620",7314,0.3,6,"NLA12_ME-114",1,"7/18/2012","PROB",-69.98649383,44.52528541,"Region_1",185.2928907,"No","NATURAL",161.622639,105.04,1040002,"NLA_ME-10043","NAP","Good","Good","Good","Oligotrophic",110.565295916328,2.14178624973228e-05,1.9371234273665e-07
"621",7321,0.166,11,"NLA12_MT-106",1,"7/20/2012","PROB",-112.4617662,47.68287539,"Region_8",6.113320325,"No","MAN_MADE",617.4968114,1332,10030104,"NLA_MT-10110","NPL","Good","Good","Good","Oligotrophic",33.3706165856552,1.18512172485186e-05,3.55139295017192e-07
"622",7322,0.398,5,"NLA12_CO-119",1,"7/18/2012","PROB",-105.604528,40.25822853,"Region_8",111.2858011,"No","NATURAL",6.135920724,3594.97,10190005,"NLA_CO-10058","WMT","Good","Poor","Good","Oligotrophic",176.019951098793,2.84143642464482e-05,1.61426952280542e-07
"623",7325,0.235,15,"NLA12_CO-106",1,"7/20/2012","PROB",-105.1266943,40.33707955,"Region_8",19.12157378,"Yes","MAN_MADE",189.8164828,1562.41,10190006,"NLA_CO-10021","SPL","Good","Good","Good","Mesotrophic",34.6437927204493,1.67773256229028e-05,4.84280856841625e-07
"624",7338,0.174,31,"NLA12_CA-R01",1,"7/20/2012","HAND",-122.6274594,37.94905065,"Region_9",NA,"Yes","MAN_MADE",99.66084063,198.57,18050005,"NLA_CA-10012",NA,NA,NA,NA,NA,12.41184612222,1.24223602484472e-05,1.00084710413936e-06
"625",7339,1.271,136,"NLA12_NY-R04",1,"7/20/2012","HAND",-75.67976887,44.39373075,"Region_2",NA,"No","NATURAL",3.699641801,94.43,4150303,"NLA_NY-10021",NA,NA,NA,NA,NA,20.6659545749489,9.07403441136575e-05,4.39081310203073e-06
"626",7340,0.14,9,"NLA12_NY-R11",1,"7/19/2012","HAND",-74.17588801,42.06057748,"Region_2",NA,"Yes","NATURAL",55.50212056,336.59,2020006,"NLA_NY-10025",NA,NA,NA,NA,NA,34.3980920628575,9.99500249875062e-06,2.90568514104975e-07
"627",7341,0.0643,7.2,"NLA12_CA-111",1,"7/19/2012","PROB",-121.0410833,39.013583,"Region_9",20.86922853,"Yes","MAN_MADE",146.5493939,488.8,18020126,"NLA_CA-10046","XER","Good","Good","Good","Mesotrophic",19.7481903539441,4.59056186192618e-06,2.3245481128398e-07
"628",7344,0.923,219,"NLA12_NE-101",1,"7/22/2012","PROB",-99.29220135,40.06311139,"Region_7",8.264109252,"No","MAN_MADE",5312.030314,593.39,10250009,"NLA_NE-10076","SPL","Good","Poor","Poor","Eutrophic",9.31979617632606,6.58956236167631e-05,7.07050050988772e-06
"629",7350,1.564,153,"NLA12_ND-114",1,"7/23/2012","PROB",-99.7647378,46.83158041,"Region_8",58.97169537,"No","NATURAL",314.2060639,525.31,10130103,"NLA_ND-10025","NPL","Good","Fair","Poor","Eutrophic",22.6044604984492,0.000111658456486043,4.93966473978457e-06
"630",7357,1.841,304,"NLA12_SD-133",1,"7/23/2012","PROB",-99.31405069,44.47740626,"Region_8",41.84216115,"No","MAN_MADE",4.904037241,589.88,10140103,"NLA_SD-10107","NPL","Good","Poor","Poor","Hypereutrophic",13.3914940646026,0.000131434282858571,9.81475869865693e-06
"631",7360,0.121,10,"NLA12_PA-R10",1,"7/23/2012","HAND",-78.32911925,40.67933272,"Region_3",NA,"Yes","MAN_MADE",16.92405389,424.77,2050302,"NLA_PA-10028",NA,NA,NA,NA,NA,26.7568016117513,8.63853787392018e-06,3.22853904561083e-07
"632",7361,0.141,22,"NLA12_PA-R11",1,"7/24/2012","HAND",-79.55160947,39.75769613,"Region_3",NA,"No","MAN_MADE",98.80307802,646.39,5020004,"NLA_PA-10029",NA,NA,NA,NA,NA,14.1724606583656,1.00663953737417e-05,7.10278590034383e-07
"633",7364,0.57,5,"NLA12_OK-306",1,"7/23/2012","PROB",-97.27012902,35.83096575,"Region_6",47.27999775,"No","MAN_MADE",6.682644404,309.5,11100303,"NLA_OK-10124","SPL","Good","Good","Good","Mesotrophic",252.088874689227,4.06939387449133e-05,1.61426952280542e-07
